target_id,target_label,target_type,short_code,relation,confidence,path
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2xhcux8g,reachable,topology-candidate,short:tinyurl.com/2xhcux8g -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,tinyurl.com/2xz74jv4,reachable,topology-candidate,short:tinyurl.com/2xz74jv4 -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf,web.archive.org/web/20130531003440id_/w…,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130531003440id_/www2.clarku.edu/departments/economics/pdf/newsletter2012.pdf
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/2d3b2vzt,direct,observed,short:tinyurl.com/2d3b2vzt -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat,www2.census.gov/programs-surveys/acs/su…,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> proxy:r.jina.ai -> end:www2.census.gov/programs-surveys/acs/summary_file/2022/table-based-SF/data/1YRData/acsdt1y2022-b16001.dat
